object_id,city,county,region,development,locality,on_road,rural_urban,speed_limit,traffic_control,weather,workzone,bike_age,bike_age_group,bike_alcohol,bike_alcohol_drugs,bike_direction,bike_injury,bike_position,bike_race,bike_sex,driver_age,driver_age_group,driver_alcohol,driver_alcohol_drugs,driver_est_speed,driver_injury,driver_race,driver_sex,driver_vehicle_type,crash_alcohol,crash_date,crash_day,crash_group,crash_hour,crash_location,crash_month,crash_severity,crash_time,crash_type,crash_year,ambulance_req,hit_run,light_condition,road_character,road_class,road_condition,road_configuration,road_defects,road_feature,road_surface,num_lanes,geo_point
2519,Lenoir,Caldwell,Mountains,Commercial,Urban (>70% Developed),NA,Urban,40 - 45  MPH,No Control Present,Cloudy,No,49,40-49,Yes,NA,With Traffic,B: Evident Injury,Travel Lane,White,Male,21,20-24,No,NA,41-45 mph,O: No Injury,White,Male,Pickup,Yes,15OCT2012,Monday,Motorist Overtaking Bicyclist,23,Non-Intersection,October,B: Evident Injury,23:25:00,Motorist Overtaking - Other / Unknown,2012,Yes,No,Dark - Lighted Roadway,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,5 lanes,"35.8966369973, -81.5607034933"
2522,Farmville,Pitt,Coastal,Residential,Urban (>70% Developed),NA,Rural,30 - 35  MPH,No Control Present,Cloudy,No,10,6-10,No,NA,NA,C: Possible Injury,NA,Black,Male,30,30-39,No,NA,16-20 mph,O: No Injury,White,Female,Passenger Car,No,09OCT2012,Tuesday,Bicyclist Failed to Yield - Midblock,0,Non-Intersection,October,C: Possible Injury,00:00:00,Bicyclist Ride Out - Midblock - Unknown,2012,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.5991170773, -77.5875022805"
2507,None - Rural Crash,Brunswick,Coastal,Residential,Rural (<30% Developed),NA,Rural,50 - 55  MPH,No Control Present,Clear,No,57,50-59,Yes,NA,Facing Traffic,K: Killed,Travel Lane,White,Male,52,50-59,No,NA,46-50 mph,O: No Injury,White,Female,Van,Yes,11OCT2012,Thursday,Bicyclist Right Turn / Merge,14,Non-Intersection,October,K: Killed,14:20:00,Bicyclist Right Turn - Same Direction,2012,Yes,No,Daylight,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"33.9307666833, -78.4096024471"
550,Charlotte,Mecklenburg,Piedmont,Residential,Urban (>70% Developed),800 E SUGAR CREEK RD,Urban,5 - 15 MPH,No Control Present,Clear,No,39,30-39,NA,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,33,30-39,NA,No,11-15 mph,O: No Injury,Hispanic,Male,Sport Utility,No,27AUG2014,Wednesday,Motorist Failed to Yield - Midblock,15,Non-Intersection,August,C: Possible Injury,15:59:00,Motorist Drive Out - Commercial Driveway / Alley,2014,Yes,No,Daylight,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.2501668889, -80.790453227"
559,Winston-Salem,Forsyth,Piedmont,Commercial,Urban (>70% Developed),LIBERTY ST,Urban,30 - 35  MPH,No Control Present,Clear,No,45,40-49,NA,No,Facing Traffic,B: Evident Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,26,25-29,NA,"Yes-Alcohol,  impairment suspected",26-30 mph,O: No Injury,Black,Female,Sport Utility,Yes,25AUG2014,Monday,Loss of Control / Turning Error,14,Non-Intersection,August,B: Evident Injury,14:49:00,Motorist Lost Control - Other / Unknown,2014,Yes,No,Daylight,Curve - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"36.1148410925, -80.2343781092"
580,None - Rural Crash,Cumberland,Coastal,Residential,Mixed (30% To 70% Developed),SR 1141,Rural,40 - 45  MPH,Stop And Go Signal,Cloudy,No,49,40-49,NA,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,68,60-69,NA,No,0-5 mph,O: No Injury,White,Female,Passenger Car,No,22SEP2014,Monday,Motorist Failed to Yield - Signalized Intersection,10,Intersection,September,C: Possible Injury,10:04:00,Motorist Drive Out - Signalized Intersection,2014,Yes,No,Daylight,Straight - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,5 lanes,"35.0348539066, -78.9855376751"
582,High Point,Guilford,Piedmont,Commercial,Urban (>70% Developed),PVA 1807 N MAIN ST,Urban,5 - 15 MPH,No Control Present,Clear,No,28,25-29,NA,No,Facing Traffic,B: Evident Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,20,20-24,NA,No,0-5 mph,O: No Injury,Black,Male,Passenger Car,No,07SEP2014,Sunday,Motorist Failed to Yield - Midblock,15,Non-Intersection,September,B: Evident Injury,15:15:00,Motorist Drive Out - Commercial Driveway / Alley,2014,No,No,Daylight,Straight - Level,Public Vehicular Area,Dry,"One-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,2 lanes,"35.9787820723, -80.0208130367"
587,Wilmington,New Hanover,Coastal,Commercial,Urban (>70% Developed),WOOSTER ST,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,36,30-39,NA,No,With Traffic,A: Disabling Injury,Travel Lane,Black,Female,45,40-49,NA,No,16-20 mph,O: No Injury,White,Male,"Single Unit Truck (2-Axle, 6-Tire)",No,29AUG2014,Friday,Bicyclist Failed to Yield - Signalized Intersection,16,Intersection,August,A: Disabling Injury,16:43:00,Bicyclist Failed to Clear - Unknown,2014,Yes,No,Daylight,Straight - Level,Local Street,Dry,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,3 lanes,"34.2261867645, -77.9355873178"
577,Jacksonville,Onslow,Coastal,Commercial,Urban (>70% Developed),VILLAGE DR,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,17,16-19,NA,No,Facing Traffic,O: No Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,31,30-39,NA,No,0-5 mph,O: No Injury,White,Female,Passenger Car,No,10SEP2014,Wednesday,Motorist Failed to Yield - Signalized Intersection,9,Intersection,September,O: No Injury,09:29:00,Motorist Drive Out - Right Turn on Red,2014,No,No,Daylight,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,5 lanes,"34.7472528978, -77.3794621745"
595,Lewisville,Forsyth,Piedmont,"Farms, Woods, Pastures",Rural (<30% Developed),SR 1001,Urban,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,57,50-59,NA,No,With Traffic,B: Evident Injury,Travel Lane,White,Male,61,60-69,NA,No,36-40 mph,O: No Injury,White,Male,Pickup,No,27SEP2014,Saturday,Motorist Overtaking Bicyclist,11,Non-Intersection,September,B: Evident Injury,11:56:00,Motorist Overtaking - Undetected Bicyclist,2014,Yes,No,Daylight,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"36.0999640819, -80.4459831712"
566,Monroe,Union,Piedmont,Commercial,Urban (>70% Developed),US 74,Urban,40 - 45  MPH,No Control Present,Clear,No,43,40-49,NA,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,34,30-39,NA,No,0-5 mph,O: No Injury,White,Male,Police,No,23AUG2014,Saturday,Bicyclist Overtaking Motorist,21,Non-Intersection,August,C: Possible Injury,21:48:00,Bicyclist Overtaking - Parked Vehicle,2014,No,No,Dark - Lighted Roadway,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,2 lanes,"35.010332846, -80.563913147"
571,Fayetteville,Cumberland,Coastal,Commercial,Urban (>70% Developed),YADKIN RD,Urban,40 - 45  MPH,No Control Present,Cloudy,No,30,30-39,NA,No,With Traffic,B: Evident Injury,Travel Lane,Asian,Female,21,20-24,NA,No,16-20 mph,O: No Injury,White,Female,Pickup,No,25AUG2014,Monday,Motorist Overtaking Bicyclist,15,Non-Intersection,August,B: Evident Injury,15:29:00,Motorist Overtaking - Misjudged Space,2014,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,4 lanes,"35.1034349215, -78.9929226806"
579,None - Rural Crash,Carteret,Coastal,Commercial,Urban (>70% Developed),NC 24,Rural,50 - 55  MPH,Stop And Go Signal,Clear,No,53,50-59,NA,No,With Traffic,B: Evident Injury,Travel Lane,White,Male,60,60-69,NA,No,11-15 mph,O: No Injury,White,Female,Passenger Car,No,14AUG2014,Thursday,Motorist Left Turn / Merge,7,Intersection,August,B: Evident Injury,07:15:00,Motorist Left Turn - Opposite Direction,2014,Yes,No,Daylight,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,5 lanes,"34.7255929071, -76.9358620387"
520,Salisbury,Rowan,Piedmont,Commercial,Urban (>70% Developed),W JAKE ALEXANDER BLVD,Urban,40 - 45  MPH,Stop And Go Signal,Rain,No,30,30-39,NA,No,Facing Traffic,B: Evident Injury,Travel Lane,White,Male,37,30-39,NA,No,11-15 mph,O: No Injury,White,Female,Passenger Car,No,13SEP2014,Saturday,Bicyclist Failed to Yield - Signalized Intersection,6,Intersection,September,B: Evident Injury,06:10:00,Bicyclist Ride Through - Signalized Intersection,2014,Yes,No,Dark - Roadway Not Lighted,Straight - Level,Local Street,Wet,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,9 or more lanes,"35.6618669871, -80.5002431635"
534,Gastonia,Gaston,Piedmont,Commercial,Urban (>70% Developed),PVA 1901 S YORK RD,Urban,5 - 15 MPH,No Control Present,Cloudy,No,51,50-59,NA,No,Facing Traffic,Unknown Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,NA,NA,NA,Missing,0-5 mph,Unknown Injury,Unknown/Missing,NA,Pickup,No,11SEP2014,Thursday,Motorist Failed to Yield - Midblock,14,Non-Intersection,September,Unknown Injury,14:15:00,Motorist Drive Out - Commercial Driveway / Alley,2014,No,Yes,Daylight,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Concrete,NA,"35.238586872, -81.1946633475"
516,High Point,Guilford,Piedmont,Commercial,Urban (>70% Developed),W ENGLISH RD,Urban,30 - 35  MPH,No Control Present,Clear,No,53,50-59,NA,No,With Traffic,Unknown Injury,Travel Lane,White,Male,NA,NA,NA,Missing,21-25 mph,Unknown Injury,Unknown/Missing,NA,NA,No,14AUG2014,Thursday,Motorist Overtaking Bicyclist,11,Non-Intersection,August,Unknown Injury,11:10:00,Motorist Overtaking - Misjudged Space,2014,No,Yes,Daylight,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,4 lanes,"35.9384070632, -80.0281630374"
509,Emerald Isle,Carteret,Coastal,Commercial,Urban (>70% Developed),NC 58,Rural,40 - 45  MPH,No Control Present,Cloudy,No,42,40-49,NA,No,With Traffic,B: Evident Injury,Bike Lane / Paved Shoulder,White,Female,49,40-49,NA,No,31-35 mph,O: No Injury,White,Female,Sport Utility,No,30AUG2014,Saturday,Motorist Overtaking Bicyclist,8,Non-Intersection,August,B: Evident Injury,08:15:00,Motorist Overtaking - Other / Unknown,2014,Yes,No,Daylight,Straight - Level,NC Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,3 lanes,"34.6610218895, -77.052982071"
521,Raleigh,Wake,Piedmont,Commercial,Urban (>70% Developed),HILLLSBOURGH ST,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,18,16-19,NA,No,With Traffic,B: Evident Injury,Bike Lane / Paved Shoulder,White,Male,27,25-29,NA,No,26-30 mph,O: No Injury,Other,Female,Passenger Car,No,09SEP2014,Tuesday,Motorist Left Turn / Merge,17,Intersection,September,B: Evident Injury,17:22:00,Motorist Left Turn - Opposite Direction,2014,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,2 lanes,"35.7881670807, -78.6696426188"
515,Greenville,Pitt,Coastal,Institutional,Urban (>70% Developed),NC 43,Urban,40 - 45  MPH,No Control Present,Cloudy,No,29,25-29,NA,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,25,25-29,NA,No,36-40 mph,O: No Injury,Black,Female,Pickup,No,11SEP2014,Thursday,Motorist Overtaking Bicyclist,13,Non-Intersection,September,C: Possible Injury,13:14:00,Motorist Overtaking - Misjudged Space,2014,Yes,No,Daylight,Straight - Level,NC Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,4 lanes,"35.618194087, -77.412492228"
540,Charlotte,Mecklenburg,Piedmont,Residential,Urban (>70% Developed),PHILLIPS AVE,Urban,20 - 25  MPH,No Control Present,Cloudy,No,9,6-10,NA,No,Not Applicable,C: Possible Injury,Travel Lane,Black,Male,70+,70+,NA,No,0-5 mph,O: No Injury,Black,Female,Passenger Car,No,16SEP2014,Tuesday,Motorist Left Turn / Merge,19,Intersection-Related,September,C: Possible Injury,19:04:00,Motorist Left Turn - Opposite Direction,2014,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,1 lane,"35.213591878, -80.880933252"
549,Durham,Durham,Piedmont,Residential,Urban (>70% Developed),PARK AVE,Urban,20 - 25  MPH,No Control Present,Clear,No,9,6-10,NA,No,Not Applicable,C: Possible Injury,NA,Black,Female,41,40-49,NA,No,11-15 mph,O: No Injury,Black,Female,Passenger Car,No,11SEP2014,Thursday,Bicyclist Failed to Yield - Midblock,18,Non-Intersection,September,C: Possible Injury,18:12:00,Bicyclist Ride Out - Midblock - Unknown,2014,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,2 lanes,"35.9966271172, -78.8767926921"
542,Raleigh,Wake,Piedmont,Residential,Urban (>70% Developed),DACIAN RD,Urban,30 - 35  MPH,Stop Sign,Clear,No,13,11-15,NA,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,70+,70+,NA,No,16-20 mph,O: No Injury,Black,Male,Pickup,No,04SEP2014,Thursday,Loss of Control / Turning Error,19,Intersection,September,C: Possible Injury,19:58:00,Bicyclist Lost Control - Mechanical Problems,2014,Yes,No,Dusk,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,4 lanes,"35.7682790784, -78.6029325975"
514,None - Rural Crash,Harnett,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),PVA 79 BOLTON S,Rural,5 - 15 MPH,No Control Present,Clear,No,19,16-19,NA,No,Not Applicable,B: Evident Injury,Non-Roadway,White,Male,20,20-24,NA,No,0-5 mph,O: No Injury,White,Male,Passenger Car,No,11SEP2014,Thursday,Non-Roadway,14,Non-Roadway,September,B: Evident Injury,14:55:00,Non-Roadway,2014,Yes,No,Daylight,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,NA,"35.4094169962, -78.7367026192"
707,Charlotte,Mecklenburg,Piedmont,Commercial,Mixed (30% To 70% Developed),SOUTH BV,Urban,40 - 45  MPH,No Control Present,Cloudy,No,40,40-49,NA,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,44,40-49,NA,No,NA,O: No Injury,Black,Male,"Single Unit Truck (2-Axle, 6-Tire)",No,05NOV2014,Wednesday,Motorist Failed to Yield - Midblock,15,Non-Intersection,November,C: Possible Injury,15:07:00,Motorist Drive Out - Commercial Driveway / Alley,2014,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,4 lanes,"35.1134788565, -80.8829992476"
708,Raleigh,Wake,Piedmont,Commercial,Urban (>70% Developed),MCDOWELL ST,Urban,30 - 35  MPH,Stop And Go Signal,Rain,No,28,25-29,NA,No,With Traffic,B: Evident Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,67,60-69,NA,No,11-15 mph,O: No Injury,White,Female,Sport Utility,No,06NOV2014,Thursday,Motorist Left Turn / Merge,20,Intersection,November,B: Evident Injury,20:58:00,Motorist Left Turn - Opposite Direction,2014,No,No,Dark - Lighted Roadway,Straight - Level,Local Street,Wet,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,3 lanes,"35.7757770785, -78.6420126094"
716,Cape Carteret,Carteret,Coastal,Residential,Mixed (30% To 70% Developed),TAYLOR NOTION RD,Rural,40 - 45  MPH,No Control Present,Cloudy,No,39,30-39,NA,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,27,25-29,NA,No,41-45 mph,O: No Injury,Hispanic,Female,Passenger Car,No,30OCT2014,Thursday,Motorist Overtaking Bicyclist,7,Non-Intersection,October,C: Possible Injury,07:18:00,Motorist Overtaking - Undetected Bicyclist,2014,Yes,No,Dawn,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,2 lanes,"34.6987408978, -77.0604620757"
715,None - Rural Crash,Carteret,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),NC 58,Rural,50 - 55  MPH,No Control Present,Cloudy,No,39,30-39,NA,No,With Traffic,B: Evident Injury,Travel Lane,White,Male,NA,NA,NA,NA,51-55 mph,Unknown Injury,Unknown/Missing,NA,NA,No,15SEP2014,Monday,Motorist Overtaking Bicyclist,12,Non-Intersection,September,B: Evident Injury,12:46:00,Motorist Overtaking - Misjudged Space,2014,Yes,Yes,Daylight,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"34.7247569029, -77.0742620803"
702,Carrboro,Orange,Piedmont,Commercial,Urban (>70% Developed),W MAIN ST,Urban,20 - 25  MPH,No Control Present,Clear,No,18,16-19,NA,No,With Traffic,B: Evident Injury,Travel Lane,Black,Male,NA,NA,NA,Missing,11-15 mph,Unknown Injury,Unknown/Missing,NA,NA,No,27OCT2014,Monday,Bicyclist Left Turn / Merge,8,Non-Intersection,October,B: Evident Injury,08:31:00,Bicyclist Left Turn - Same Direction,2014,No,Yes,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.9102770922, -79.0727627469"
697,Raleigh,Wake,Piedmont,Residential,Urban (>70% Developed),E SOUTH ST,Urban,30 - 35  MPH,No Control Present,Clear,No,34,30-39,NA,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,23,20-24,NA,No,0-5 mph,O: No Injury,White,Male,Passenger Car,No,29OCT2014,Wednesday,Loss of Control / Turning Error,17,Non-Intersection,October,C: Possible Injury,17:43:00,Bicyclist Lost Control - Other / Unknown,2014,No,No,Daylight,Straight - Grade,Local Street,Dry,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.7719720785, -78.6341276074"
724,Greensboro,Guilford,Piedmont,Commercial,Urban (>70% Developed),E BESSEMER AV,Urban,30 - 35  MPH,No Control Present,Clear,No,49,40-49,NA,No,With Traffic,B: Evident Injury,Travel Lane,Black,Male,70+,70+,NA,No,0-5 mph,O: No Injury,Black,Female,Passenger Car,No,26OCT2014,Sunday,Motorist Left Turn / Merge,13,Non-Intersection,October,B: Evident Injury,13:15:00,Motorist Left Turn - Opposite Direction,2014,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,5 lanes,"36.0852201034, -79.7733129679"
725,Raleigh,Wake,Piedmont,Commercial,Urban (>70% Developed),ROCK QUARRY RD,Urban,30 - 35  MPH,No Control Present,Clear,No,45,40-49,NA,No,With Traffic,A: Disabling Injury,Travel Lane,White,Male,43,40-49,NA,No,6-10 mph,O: No Injury,Black,Female,Passenger Car,No,13NOV2014,Thursday,Motorist Failed to Yield - Midblock,8,Non-Intersection,November,A: Disabling Injury,08:09:00,Motorist Drive Out - Commercial Driveway / Alley,2014,Yes,No,Daylight,NA,NA,Dry,NA,None,No Special Feature,NA,NA,"35.7473630745, -78.5979485949"
673,Gastonia,Gaston,Piedmont,Residential,Urban (>70% Developed),CLYDE ST,Urban,30 - 35  MPH,No Control Present,Clear,No,36,30-39,NA,No,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,NA,NA,NA,NA,31-35 mph,Unknown Injury,Unknown/Missing,NA,NA,No,03OCT2014,Friday,Motorist Overtaking Bicyclist,23,Non-Intersection,October,C: Possible Injury,23:46:00,Motorist Overtaking - Other / Unknown,2014,Yes,Yes,Dark - Lighted Roadway,Straight - Grade,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,2 lanes,"35.2370598714, -81.1991233483"
642,None - Rural Crash,Currituck,Coastal,Commercial,Mixed (30% To 70% Developed),NC 168,Rural,30 - 35  MPH,Stop Sign,Clear,No,36,30-39,NA,No,With Traffic,B: Evident Injury,Travel Lane,Black,Male,70+,70+,NA,"Yes-Alcohol,  impairment suspected",46-50 mph,O: No Injury,White,Male,Passenger Car,Yes,09OCT2014,Thursday,Bicyclist Failed to Yield - Sign-Controlled Intersection,20,Intersection,October,K: Killed,20:16:00,Bicyclist Ride Through - Sign-Controlled Intersection,2014,Yes,No,Dark - Lighted Roadway,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,5 lanes,"36.5311473253, -76.1840718978"
678,Winston-Salem,Forsyth,Piedmont,Commercial,Urban (>70% Developed),MARSHAL ST,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,36,30-39,NA,No,With Traffic,B: Evident Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,70+,70+,NA,No,31-35 mph,O: No Injury,White,Male,Passenger Car,No,06OCT2014,Monday,Bicyclist Failed to Yield - Signalized Intersection,12,Intersection,October,B: Evident Injury,12:57:00,Bicyclist Ride Through - Signalized Intersection,2014,Yes,No,Daylight,Straight - Level,Local Street,Dry,"One-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,2 lanes,"36.0995070893, -80.2482031116"
683,Mooresville,Iredell,Piedmont,Commercial,Urban (>70% Developed),N MAIN ST,Urban,5 - 15 MPH,No Control Present,Clear,No,16,16-19,NA,No,Facing Traffic,B: Evident Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,42,40-49,NA,No,0-5 mph,O: No Injury,White,Male,Pickup,No,08OCT2014,Wednesday,Motorist Failed to Yield - Midblock,4,Non-Intersection,October,B: Evident Injury,04:20:00,Motorist Drive Out - Commercial Driveway / Alley,2014,Yes,No,Daylight,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,NA,"35.5843229595, -80.8104582514"
